movie_id,genre_id
16241,27
16280,27
16281,27
16288,27
16304,27
16307,27
16313,27
16315,27
16335,27
16337,27
16342,27
16372,27
16395,27
16780,27
16825,27
16843,27
16871,27
16882,27
16915,27
16921,27
16938,27
17038,27
17102,27
17158,27
17166,27
17209,27
17212,27
17245,27
17287,27
17306,27
17343,27
17455,27
17469,27
17874,27
17886,27
17898,27
17907,27
17911,27
17918,27
17994,27
18011,27
18015,27
18044,27
18045,27
18196,27
18238,27
18274,27
18278,27
18289,27
18334,27
18392,27
18441,27
18442,27
18443,27
18477,27
18502,27
18587,27
18616,27
18724,27
18759,27
18773,27
18775,27
18932,27
18969,27
18990,27
19064,27
19066,27
19095,27
19116,27
19142,27
19185,27
19197,27
19204,27
19205,27
19222,27
19237,27
19241,27
19288,27
19444,27
19483,27
19551,27
19592,27
19599,27
19723,27
19742,27
19904,27
19912,27
19936,27
19951,27
19969,27
20016,27
20044,27
20126,27
20345,27
20388,27
20441,27
20465,27
20591,27
20842,27
20919,27
20981,27
21141,27
21143,27
21156,27
21159,27
21198,27
21208,27
21266,27
21343,27
21362,27
21380,27
21381,27
21398,27
21407,27
21506,27
21513,27
21784,27
21792,27
21794,27
21795,27
21799,27
21841,27
21927,27
22007,27
22033,27
22066,27
22072,27
22130,27
22137,27
22140,27
22194,27
22293,27
22307,27
22450,27
22551,27
22681,27
22718,27
22727,27
22741,27
22745,27
22758,27
22804,27
22894,27
22970,27
23014,27
23045,27
23104,27
23122,27
23174,27
23202,27
23220,27
23389,27
23410,27
23437,27
23439,27
23506,27
23508,27
23683,27
23692,27
23730,27
23761,27
23823,27
23827,27
23963,27
24001,27
24038,27
24056,27
24090,27
24097,27
24106,27
24111,27
24116,27
24124,27
24150,27
24194,27
24198,27
24274,27
24330,27
24331,27
24417,27
24486,27
24563,27
24580,27
24649,27
24655,27
24740,27
24745,27
24777,27
24831,27
24837,27
24868,27
24874,27
24913,27
24916,27
24919,27
24920,27
24921,27
24924,27
24927,27
24963,27
25018,27
25028,27
25033,27
25060,27
25088,27
25103,27
25151,27
25234,27
25239,27
25241,27
25329,27
25395,27
25438,27
25557,27
25610,27
25627,27
25693,27
25713,27
25744,27
25748,27
25750,27
25751,27
25752,27
25753,27
25756,27
25944,27
25967,27
25993,27
26015,27
26040,27
26178,27
26198,27
26215,27
26233,27
26245,27
26278,27
26334,27
26369,27
26466,27
26503,27
26504,27
26517,27
26554,27
26587,27
26588,27
26631,27
26639,27
26676,27
26677,27
26679,27
26680,27
26688,27
26693,27
26702,27
26703,27
26722,27
26774,27
26811,27
26857,27
26860,27
26865,27
26912,27
26914,27
26925,27
26946,27
26953,27
26954,27
26956,27
26957,27
26958,27
26959,27
26960,27
26961,27
26962,27
26974,27
27084,27
27122,27
27144,27
27179,27
27214,27
27244,27
27259,27
27297,27
27300,27
27313,27
27320,27
27324,27
27328,27
27346,27
27358,27
27370,27
27374,27
27395,27
27405,27
27409,27
27417,27
27420,27
27425,27
27429,27
27431,27
27439,27
27476,27
27495,27
27496,27
27498,27
27545,27
27548,27
27625,27
27632,27
27642,27
27646,27
27651,27
27662,27
27671,27
27674,27
27696,27
27699,27
27706,27
27711,27
27712,27
27730,27
27740,27
27743,27
27764,27
27766,27
27767,27
27770,27
27771,27
27791,27
27815,27
27816,27
27832,27
27840,27
27881,27
27886,27
27916,27
27941,27
27958,27
28043,27
28049,27
28050,27
28051,27
28055,27
28061,27
28067,27
28068,27
28070,27
28071,27
28072,27
28073,27
28090,27
28148,27
28153,27
28155,27
28156,27
28159,27
28172,27
28177,27
28180,27
28188,27
28198,27
28229,27
28264,27
28279,27
28295,27
28314,27
28319,27
28349,27
28355,27
28363,27
28377,27
28380,27
28389,27
28406,27
28416,27
28425,27
28438,27
28445,27
28446,27
28452,27
28485,27
28499,27
28503,27
28509,27
28522,27
28532,27
28533,27
28585,27
28586,27
28590,27
28592,27
28602,27
28642,27
28652,27
28659,27
28667,27
28671,27
28673,27
28679,27
28684,27
28686,27
28687,27
28690,27
28723,27
28733,27
28739,27
28741,27
28746,27
28751,27
28752,27
28770,27
28775,27
28794,27
28801,27
28802,27
28847,27
28851,27
28855,27
28859,27
28910,27
28941,27
28942,27
29030,27
29049,27
29052,27
29058,27
29060,27
29064,27
29069,27
29072,27
29095,27
29103,27
29107,27
29111,27
29114,27
29126,27
29128,27
29129,27
29130,27
29161,27
29168,27
29242,27
29243,27
29313,27
29318,27
29320,27
29338,27
29343,27
29345,27
29347,27
29351,27
29393,27
29394,27
29402,27
29403,27
29426,27
29437,27
29445,27
29466,27
29491,27
29514,27
29565,27
29597,27
29600,27
29611,27
29702,27
29748,27
29756,27
29778,27
29798,27
29854,27
29865,27
29883,27
29896,27
29923,27
29938,27
29959,27
29960,27
29964,27
30049,27
30062,27
30137,27
30155,27
30307,27
30315,27
30348,27
30385,27
30402,27
30447,27
30449,27
30452,27
30460,27
30478,27
30497,27
30554,27
30566,27
30579,27
30640,27
30666,27
30685,27
30689,27
30713,27
30789,27
30792,27
30793,27
30855,27
30872,27
30874,27
30875,27
30879,27
30885,27
30903,27
30913,27
30914,27
30926,27
30929,27
30931,27
30933,27
30934,27
30997,27
31013,27
31022,27
31129,27
31134,27
31150,27
31196,27
31244,27
31245,27
31275,27
31287,27
31382,27
31383,27
31385,27
31392,27
31428,27
31463,27
31472,27
31498,27
31549,27
31579,27
31596,27
31624,27
31629,27
31646,27
31655,27
31915,27
31952,27
32003,27
32033,27
32051,27
32146,27
32152,27
32166,27
32171,27
32173,27
32237,27
32250,27
32272,27
32304,27
32322,27
32540,27
32569,27
32595,27
32612,27
32613,27
32623,27
32652,27
32685,27
32858,27
32862,27
32904,27
32978,27
33005,27
33016,27
33020,27
33107,27
33278,27
33305,27
33419,27
33468,27
33518,27
33519,27
33521,27
33592,27
33721,27
33784,27
33801,27
33828,27
33908,27
34004,27
34023,27
34077,27
34084,27
34098,27
34125,27
34202,27
34288,27
34311,27
34479,27
34574,27
34592,27
34734,27
34784,27
34794,27
35074,27
35197,27
35250,27
35429,27
35669,27
35718,27
35733,27
35759,27
35813,27
35862,27
35891,27
35908,27
35911,27
35945,27
35946,27
35953,27
35977,27
36003,27
36073,27
36089,27
36224,27
36421,27
36489,27
36529,27
36599,27
36600,27
36620,27
36647,27
36686,27
36737,27
36762,27
36763,27
36835,27
36836,27
36879,27
36896,27
36917,27
36984,27
36992,27
37169,27
37190,27
37227,27
37254,27
37284,27
37433,27
37464,27
37526,27
37529,27
37534,27
37601,27
37707,27
37813,27
37929,27
37935,27
37938,27
38033,27
38065,27
38074,27
38084,27
38125,27
38157,27
38246,27
38358,27
38410,27
38446,27
38499,27
38500,27
38541,27
38701,27
38761,27
38783,27
38939,27
38996,27
39023,27
39024,27
39043,27
39044,27
39111,27
39154,27
39164,27
39176,27
39222,27
39261,27
39262,27
39263,27
39279,27
39283,27
39303,27
39341,27
39407,27
39408,27
39409,27
39453,27
39493,27
39509,27
39535,27
39814,27
39824,27
39861,27
39867,27
39868,27
39875,27
39882,27
39891,27
39899,27
39928,27
39929,27
39931,27
39982,27
39987,27
39988,27
39992,27
39993,27
39995,27
40016,27
40026,27
40028,27
40039,27
40040,27
40041,27
40043,27
40060,27
40064,27
40074,27
40087,27
40102,27
40130,27
40139,27
40145,27
40146,27
40149,27
40162,27
40168,27
40217,27
40218,27
40219,27
40220,27
40222,27
40226,27
40229,27
40231,27
40241,27
40244,27
40254,27
40261,27
40264,27
40341,27
40342,27
40343,27
40350,27
40353,27
40364,27
40365,27
40368,27
40383,27
40387,27
40448,27
40451,27
40458,27
40460,27
40461,27
40465,27
40466,27
40467,27
40469,27
40474,27
40592,27
40649,27
40729,27
40760,27
40761,27
40800,27
40833,27
40952,27
40955,27
40961,27
40969,27
41023,27
41030,27
41035,27
41038,27
41203,27
41235,27
41237,27
41428,27
41434,27
41436,27
41439,27
41445,27
41446,27
41487,27
41505,27
41574,27
41651,27
41671,27
41759,27
41769,27
41848,27
41959,27
41966,27
42033,27
42182,27
42185,27
42187,27
42215,27
42218,27
42245,27
42250,27
42251,27
42307,27
42309,27
42452,27
42455,27
42466,27
42468,27
42476,27
42477,27
42487,27
42507,27
42519,27
42532,27
42591,27
42606,27
42628,27
42689,27
42699,27
42709,27
42710,27
42717,27
42735,27
42793,27
42794,27
42796,27
42872,27
42916,27
42941,27
42968,27
42998,27
43015,27
43023,27
43036,27
43045,27
43084,27
43085,27
43099,27
43105,27
43109,27
43113,27
43115,27
43117,27
43143,27
43148,27
43248,27
43585,27
43751,27
43919,27
44000,27
44014,27
44037,27
44040,27
44132,27
44184,27
44203,27
44224,27
44265,27
44340,27
44385,27
44414,27
44435,27
44444,27
44545,27
44585,27
44591,27
44678,27
44682,27
44693,27
44796,27
44811,27
44859,27
44932,27
44936,27
45009,27
45031,27
45079,27
45347,27
45431,27
45511,27
45657,27
45729,27
45756,27
45778,27
45779,27
45862,27
45875,27
45921,27
45964,27
46020,27
46175,27
46221,27
46359,27
46420,27
46439,27
46441,27
46537,27
46548,27
46658,27
46695,27
46788,27
46885,27
47001,27
47003,27
47038,27
47090,27
47177,27
47194,27
47386,27
47488,27
47518,27
47553,27
47578,27
47631,27
47763,27
47886,27
47892,27
47914,27
47955,27
48014,27
48015,27
48016,27
48131,27
48197,27
48311,27
48350,27
48374,27
48393,27
48572,27
48613,27
48636,27
48660,27
48669,27
48675,27
48747,27
48843,27
48846,27
49017,27
49018,27
49037,27
49190,27
49212,27
49343,27
49347,27
49352,27
49353,27
49354,27
49361,27
49365,27
49396,27
49684,27
49706,27
49711,27
49745,27
49763,27
49830,27
49847,27
49901,27
49960,27
18440,28
6,28
24,28
82,28
90,28
95,28
96,28
98,28
104,28
111,28
134,28
154,28
180,28
187,28
197,28
218,28
232,28
244,28
250,28
260,28
272,28
280,28
296,28
306,28
314,28
315,28
319,28
326,28
332,28
346,28
364,28
387,28
393,28
414,28
415,28
435,28
479,28
493,28
507,28
534,28
540,28
551,28
558,28
562,28
584,28
602,28
603,28
607,28
608,28
647,28
657,28
664,28
665,28
667,28
698,28
708,28
744,28
752,28
754,28
787,28
841,28
855,28
861,28
865,28
876,28
877,28
916,28
942,28
944,28
949,28
961,28
967,28
980,28
984,28
1051,28
1058,28
1089,28
1123,28
1251,28
1266,28
1271,28
1368,28
1369,28
1370,28
1403,28
1406,28
1408,28
1428,28
1450,28
1481,28
1482,28
1492,28
1494,28
1499,28
1535,28
1537,28
1571,28
1572,28
1573,28
1574,28
1579,28
1593,28
1619,28
1620,28
1635,28
1637,28
1639,28
1647,28
1654,28
1656,28
1669,28
1672,28
1673,28
1679,28
1680,28
1687,28
1688,28
1701,28
1702,28
1705,28
1712,28
1718,28
1726,28
1727,28
1729,28
1732,28
1738,28
1771,28
1775,28
1783,28
1803,28
1825,28
1872,28
1880,28
1924,28
1930,28
1941,28
1946,28
1948,28
1969,28
1991,28
1996,28
2004,28
2017,28
2019,28
2034,28
2038,28
2047,28
2048,28
2061,28
2072,28
2085,28
2088,28
2089,28
2093,28
2099,28
2100,28
2104,28
2109,28
2125,28
2139,28
2140,28
2142,28
2144,28
2153,28
2162,28
2164,28
2185,28
2192,28
2207,28
2212,28
2320,28
2330,28
2332,28
2334,28
2335,28
2362,28
2370,28
2371,28
2397,28
2436,28
2442,28
2453,28
2487,28
2501,28
2502,28
2503,28
2614,28
2620,28
2636,28
2648,28
2669,28
2699,28
2728,28
2749,28
2789,28
2791,28
2911,28
2924,28
2926,28
2994,28
3054,28
3090,28
3101,28
3107,28
3132,28
3146,28
3162,28
3172,28
3177,28
3482,28
3512,28
3536,28
3541,28
3591,28
3595,28
3632,28
3692,28
3701,28
3980,28
4034,28
4105,28
4107,28
4108,28
4141,28
4201,28
4327,28
4375,28
4421,28
4460,28
4462,28
4485,28
4512,28
4515,28
4529,28
4546,28
4588,28
4597,28
4612,28
4627,28
4639,28
4643,28
4689,28
4820,28
4824,28
4882,28
4893,28
4909,28
4911,28
4918,28
4925,28
4938,28
4954,28
4965,28
4968,28
4983,28
4990,28
4992,28
4993,28
5056,28
5146,28
5174,28
5175,28
5227,28
5236,28
5256,28
5353,28
5375,28
5465,28
5470,28
5471,28
5491,28
5493,28
5548,28
5549,28
5550,28
5551,28
5678,28
5698,28
5742,28
5764,28
5820,28
5822,28
5842,28
5844,28
5845,28
5846,28
5851,28
5890,28
5916,28
5917,28
5919,28
5920,28
5921,28
5922,28
5923,28
5927,28
5965,28
6038,28
6058,28
6068,28
6071,28
6073,28
6075,28
6077,28
6081,28
6277,28
6399,28
6415,28
6470,28
6473,28
6474,28
6499,28
6519,28
6520,28
6589,28
6593,28
6609,28
6623,28
6637,28
6723,28
6883,28
6916,28
6935,28
6950,28
6951,28
6968,28
6978,28
7007,28
7008,28
7010,28
7092,28
7191,28
7220,28
7227,28
7234,28
7237,28
7269,28
7288,28
7299,28
7304,28
7305,28
7364,28
7392,28
7446,28
7451,28
7454,28
7459,28
7485,28
7500,28
7516,28
7517,28
7551,28
7555,28
7916,28
7988,28
8007,28
8010,28
8011,28
8195,28
8202,28
8266,28
8285,28
8292,28
8333,28
8337,28
8348,28
8349,28
8374,28
8382,28
8393,28
8398,28
8409,28
8415,28
8427,28
8453,28
8460,28
8487,28
8536,28
8656,28
8677,28
8681,28
8738,28
8743,28
8767,28
8833,28
8834,28
8838,28
8845,28
8860,28
8867,28
8869,28
8909,28
8914,28
8931,28
8963,28
8975,28
8980,28
8982,28
8987,28
9005,28
9017,28
9028,28
9039,28
9042,28
9048,28
9056,28
9057,28
9061,28
9067,28
9070,28
9074,28
9091,28
9103,28
9208,28
9255,28
9256,28
9257,28
9262,28
9268,28
9271,28
9288,28
9289,28
9292,28
9311,28
9312,28
9313,28
9316,28
9319,28
9321,28
9322,28
9323,28
9326,28
9331,28
9333,28
9334,28
9335,28
9341,28
9342,28
9343,28
9350,28
9355,28
9359,28
9361,28
9362,28
9367,28
9381,28
9383,28
9386,28
9389,28
9394,28
9395,28
9397,28
9399,28
9404,28
9405,28
9409,28
9415,28
9416,28
9417,28
9425,28
9433,28
9434,28
9448,28
9455,28
9456,28
9458,28
9460,28
9461,28
9462,28
9470,28
9471,28
9488,28
9501,28
9509,28
9515,28
9542,28
9545,28
9546,28
9548,28
9556,28
9562,28
9567,28
9569,28
9581,28
9584,28
9595,28
9604,28
9615,28
9618,28
9619,28
9620,28
9622,28
9624,28
9625,28
9631,28
9636,28
9654,28
9660,28
9663,28
9664,28
9679,28
9691,28
9696,28
9698,28
9702,28
9703,28
9705,28
9710,28
9717,28
9721,28
9727,28
9737,28
9738,28
9759,28
9760,28
9764,28
9766,28
9770,28
9772,28
9798,28
9799,28
9802,28
9806,28
9807,28
9822,28
9823,28
9834,28
9838,28
9843,28
9845,28
9846,28
9874,28
9876,28
9884,28
9890,28
9911,28
9914,28
9917,28
9921,28
9923,28
9924,28
9945,28
9946,28
9947,28
9951,28
9954,28
9955,28
9964,28
9967,28
9972,28
9980,28
9989,28
9990,28
9995,28
10005,28
10006,28
10015,28
10016,28
10022,28
10023,28
10027,28
10034,28
10037,28
10040,28
10044,28
10045,28
10048,28
10049,28
10054,28
10057,28
10061,28
10070,28
10074,28
10081,28
10083,28
10090,28
10105,28
10109,28
10116,28
10117,28
10120,28
10126,28
10134,28
10135,28
10136,28
10173,28
10179,28
10180,28
10189,28
10196,28
10204,28
10206,28
10222,28
10249,28
10270,28
10275,28
10303,28
10329,28
10336,28
10338,28
10345,28
10347,28
10348,28
10350,28
10355,28
10366,28
10375,28
10388,28
10394,28
10396,28
10412,28
10413,28
10428,28
10429,28
10431,28
10447,28
10458,28
10461,28
10473,28
10477,28
10479,28
10483,28
10528,28
10534,28
10535,28
10536,28
10538,28
10544,28
10546,28
10547,28
10550,28
10551,28
10569,28
10572,28
10589,28
10590,28
10596,28
10615,28
10616,28
10617,28
10618,28
10619,28
10620,28
10623,28
10640,28
10648,28
10649,28
10650,28
10651,28
10656,28
10668,28
10670,28
10671,28
10679,28
10680,28
10686,28
10703,28
10704,28
10711,28
10718,28
10720,28
10722,28
10723,28
10743,28
10750,28
10751,28
10753,28
10762,28
10766,28
10772,28
10782,28
10783,28
10786,28
10796,28
10799,28
10829,28
10835,28
10855,28
10856,28
10859,28
10861,28
10863,28
10871,28
10874,28
10877,28
10879,28
10881,28
10890,28
10891,28
10905,28
10907,28
10908,28
10911,28
10916,28
10921,28
10923,28
10935,28
10940,28
10941,28
10975,28
10999,28
11001,28
11006,28
11018,28
11022,28
11037,28
11048,28
11053,28
11055,28
11076,28
11078,28
11081,28
11088,28
11090,28
11107,28
11123,28
11134,28
11141,28
11142,28
11143,28
11144,28
11160,28
11164,28
11188,28
11196,28
11198,28
11199,28
11209,28
11210,28
11212,28
11221,28
11228,28
11230,28
11234,28
11299,28
11300,28
11310,28
11315,28
11330,28
11335,28
11340,28
11344,28
11362,28
11367,28
11370,28
11371,28
11375,28
11380,28
11382,28
11384,28
11385,28
11387,28
11411,28
11413,28
11422,28
11443,28
11463,28
11471,28
11474,28
11496,28
11504,28
11509,28
11517,28
11519,28
11524,28
11525,28
11526,28
11532,28
11535,28
11537,28
11563,28
11564,28
11570,28
11576,28
11607,28
11613,28
11614,28
11636,28
11645,28
11649,28
11653,28
11658,28
11665,28
11667,28
11676,28
11678,28
11679,28
11681,28
11689,28
11690,28
11692,28
11693,28
11702,28
11765,28
11770,28
11782,28
11813,28
11817,28
11835,28
11839,28
11841,28
11842,28
11847,28
11849,28
11851,28
11853,28
11856,28
11859,28
11863,28
11866,28
11867,28
11874,28
11890,28
11891,28
11893,28
11904,28
11918,28
11930,28
11937,28
11940,28
11942,28
11950,28
11951,28
11953,28
11955,28
11963,28
11968,28
11969,28
11983,28
12085,28
12088,28
12094,28
12096,28
12106,28
12113,28
12123,28
12138,28
12142,28
12207,28
12211,28
12224,28
12227,28
12232,28
12236,28
12239,28
12244,28
12251,28
12253,28
12259,28
12261,28
12273,28
12277,28
12279,28
12310,28
12395,28
12450,28
12476,28
12481,28
12484,28
12487,28
12496,28
12500,28
12504,28
12518,28
12528,28
12542,28
12543,28
12561,28
12574,28
12580,28
12584,28
12589,28
12622,28
12625,28
12629,28
12633,28
12636,28
12653,28
12655,28
12656,28
12663,28
12683,28
12685,28
12704,28
12705,28
12715,28
12719,28
12721,28
12764,28
12766,28
12770,28
12780,28
12911,28
13012,28
13022,28
13041,28
13051,28
13054,28
13056,28
13059,28
13064,28
13098,28
13099,28
13127,28
13153,28
13154,28
13177,28
13183,28
13184,28
13191,28
13194,28
13197,28
13201,28
13256,28
13274,28
13277,28
13282,28
13293,28
13300,28
13336,28
13354,28
13360,28
13369,28
13387,28
13389,28
13396,28
13408,28
13409,28
13437,28
13455,28
13460,28
13471,28
13481,28
13491,28
13495,28
13496,28
13503,28
13514,28
13522,28
13534,28
13544,28
13552,28
13572,28
13612,28
13626,28
13632,28
13640,28
13722,28
13723,28
13754,28
13770,28
13797,28
13804,28
13805,28
13807,28
13809,28
13811,28
13813,28
13830,28
13847,28
13905,28
13922,28
13938,28
13939,28
13945,28
13950,28
13964,28
13988,28
13989,28
13995,28
14003,28
14011,28
14016,28
14034,28
14041,28
14043,28
14044,28
14053,28
14073,28
14092,28
14105,28
14111,28
14117,28
14161,28
14164,28
14171,28
14172,28
14173,28
14180,28
14193,28
14198,28
14224,28
14235,28
14245,28
14252,28
14272,28
14280,28
14282,28
14289,28
14342,28
14351,28
14361,28
14362,28
14373,28
14384,28
14387,28
14392,28
14394,28
14396,28
14398,28
14423,28
14433,28
14452,28
14455,28
14469,28
14475,28
14506,28
14522,28
14527,28
14537,28
14538,28
14539,28
14547,28
14560,28
14565,28
14570,28
14571,28
14576,28
14579,28
14603,28
14607,28
14609,28
14623,28
14636,28
14673,28
14674,28
14676,28
14677,28
14694,28
14710,28
14736,28
14746,28
14761,28
14805,28
14809,28
14815,28
14818,28
14830,28
14837,28
14842,28
14851,28
14853,28
14854,28
14863,28
14878,28
14908,28
14911,28
14919,28
14929,28
14931,28
14942,28
14943,28
14977,28
14979,28
15003,28
15012,28
15026,28
15049,28
15056,28
15067,28
15068,28
15070,28
15071,28
15074,28
15090,28
15092,28
15120,28
15136,28
15158,28
15166,28
15173,28
15213,28
15255,28
15268,28
15286,28
15289,28
15313,28
15357,28
15359,28
15362,28
15365,28
15375,28
15379,28
15401,28
15417,28
15423,28
15426,28
15515,28
15531,28
15542,28
15573,28
15638,28
15644,28
15724,28
15745,28
15749,28
15761,28
15766,28
15767,28
15770,28
15791,28
15797,28
15801,28
15807,28
15813,28
15846,28
15860,28
15873,28
15876,28
15877,28
15895,28
15925,28
15926,28
15930,28
15945,28
15975,28
15982,28
15983,28
15993,28
15999,28
16016,28
16113,28
16136,28
16138,28
16143,28
16205,28
16209,28
16214,28
16219,28
16221,28
16225,28
16237,28
16246,28
16257,28
16268,28
16269,28
16276,28
16309,28
16311,28
16314,28
16325,28
16355,28
16365,28
16379,28
16380,28
16384,28
16392,28
16405,28
16407,28
16411,28
16437,28
16441,28
16442,28
16450,28
16456,28
16513,28
16514,28
16530,28
16560,28
16606,28
16608,28
16634,28
16638,28
16640,28
16651,28
16687,28
16702,28
16767,28
16790,28
16806,28
16851,28
16854,28
16873,28
16911,28
16926,28
16931,28
16958,28
16969,28
16995,28
16997,28
17006,28
17074,28
17082,28
17101,28
17108,28
17129,28
17130,28
17134,28
17143,28
17144,28
17165,28
17169,28
17180,28
17186,28
17216,28
17221,28
17223,28
17263,28
17282,28
17285,28
17303,28
17314,28
17336,28
17339,28
17360,28
17386,28
17433,28
17445,28
17456,28
17457,28
17466,28
17478,28
17483,28
17501,28
17577,28
17585,28
17591,28
17622,28
17629,28
17632,28
17657,28
17660,28
17708,28
17711,28
17744,28
17761,28
17774,28
17790,28
17809,28
17810,28
17814,28
17818,28
17821,28
17829,28
17831,28
17836,28
17897,28
17905,28
17949,28
17952,28
18002,28
18051,28
18056,28
18060,28
18065,28
18070,28
18122,28
18146,28
18158,28
18175,28
18224,28
18230,28
18231,28
18248,28
18257,28
18287,28
18305,28
18316,28
18406,28
18423,28
18428,28
18447,28
18449,28
18472,28
18492,28
18501,28
18510,28
18512,28
18513,28
18550,28
18555,28
18562,28
18575,28
18589,28
18624,28
18639,28
18665,28
18666,28
18672,28
18696,28
18705,28
18706,28
18707,28
18712,28
18725,28
18731,28
18735,28
18741,28
18758,28
18760,28
18763,28
18776,28
18780,28
18783,28
18816,28
18837,28
18869,28
18882,28
18886,28
18927,28
18928,28
18992,28
18993,28
18998,28
19002,28
19014,28
19017,28
19058,28
19086,28
19108,28
19124,28
19133,28
19143,28
19150,28
19154,28
19156,28
19167,28
19174,28
19187,28
19203,28
19258,28
19267,28
19277,28
19322,28
19325,28
19333,28
19380,28
19384,28
19403,28
19419,28
19486,28
19493,28
19495,28
19506,28
19513,28
19528,28
19543,28
19562,28
19580,28
19593,28
19623,28
19644,28
19703,28
19727,28
19731,28
19740,28
19766,28
19803,28
19827,28
19829,28
19877,28
19884,28
19898,28
19900,28
19959,28
19972,28
19978,28
19989,28
19995,28
19996,28
20002,28
20006,28
20012,28
20027,28
20049,28
20132,28
20164,28
20174,28
20181,28
20187,28
20197,28
20205,28
20210,28
20236,28
20242,28
20270,28
20287,28
20304,28
20307,28
20311,28
20372,28
20375,28
20379,28
20381,28
20406,28
20411,28
20442,28
20481,28
20499,28
20504,28
20525,28
20528,28
20533,28
20567,28
20605,28
20628,28
20646,28
20662,28
20676,28
20678,28
20682,28
20688,28
20697,28
20721,28
20742,28
20762,28
20782,28
20789,28
20802,28
20811,28
20848,28
20893,28
20921,28
20986,28
20989,28
20992,28
21013,28
21026,28
21027,28
21040,28
21041,28
21072,28
21115,28
21142,28
21175,28
21181,28
21220,28
21236,28
21241,28
21253,28
21259,28
21265,28
21294,28
21299,28
21332,28
21338,28
21356,28
21376,28
21379,28
21410,28
21431,28
21449,28
21512,28
21519,28
21521,28
21537,28
21538,28
21610,28
21619,28
21665,28
21707,28
21708,28
21724,28
21733,28
21776,28
21779,28
21836,28
21837,28
21840,28
21866,28
21871,28
21876,28
21878,28
21906,28
21930,28
21948,28
21964,28
21968,28
21990,28
22004,28
22020,28
22029,28
22058,28
22059,28
22121,28
22124,28
22154,28
22160,28
22166,28
22200,28
22240,28
22259,28
22301,28
22311,28
22317,28
22323,28
22383,28
22396,28
22408,28
22448,28
22460,28
22476,28
22484,28
22489,28
22515,28
22520,28
22537,28
22538,28
22559,28
22572,28
22590,28
22599,28
22602,28
22606,28
22612,28
22613,28
22614,28
22615,28
22689,28
22701,28
22717,28
22731,28
22733,28
22765,28
22787,28
22817,28
22820,28
22821,28
22832,28
22871,28
22907,28
22910,28
22915,28
22976,28
22994,28
23020,28
23030,28
23033,28
23097,28
23102,28
23115,28
23132,28
23155,28
23172,28
23200,28
23286,28
23330,28
23338,28
23381,28
23391,28
23395,28
23404,28
23423,28
23452,28
23470,28
23483,28
23520,28
23587,28
23592,28
23599,28
23609,28
23615,28
23629,28
23631,28
23705,28
23719,28
23736,28
23742,28
23767,28
23790,28
23807,28
23825,28
23834,28
23847,28
23853,28
23916,28
23995,28
24023,28
24024,28
24026,28
24048,28
24049,28
24051,28
24079,28
24130,28
24171,28
24221,28
24264,28
24293,28
24351,28
24392,28
24410,28
24411,28
24421,28
24440,28
24470,28
24508,28
24527,28
24546,28
24558,28
24561,28
24575,28
24603,28
24617,28
24624,28
24676,28
24683,28
24712,28
24713,28
24746,28
24748,28
24751,28
24752,28
24769,28
24775,28
24804,28
24828,28
24830,28
24869,28
24873,28
24965,28
24978,28
24993,28
25006,28
25055,28
25087,28
25111,28
25112,28
25119,28
25124,28
25148,28
25209,28
25212,28
25253,28
25272,28
25305,28
25335,28
25381,28
25388,28
25391,28
25423,28
25425,28
25426,28
25441,28
25466,28
25467,28
25473,28
25474,28
25506,28
25528,28
25539,28
25553,28
25571,28
25594,28
25602,28
25646,28
25655,28
25660,28
25678,28
25682,28
25684,28
25694,28
25706,28
25716,28
25720,28
25727,28
25745,28
25757,28
25763,28
25768,28
25769,28
25772,28
25778,28
25789,28
25795,28
25867,28
25872,28
25884,28
25950,28
26010,28
26011,28
26039,28
26103,28
26113,28
26116,28
26119,28
26125,28
26127,28
26129,28
26138,28
26156,28
26170,28
26172,28
26173,28
26175,28
26180,28
26181,28
26185,28
26200,28
26201,28
26205,28
26252,28
26261,28
26268,28
26291,28
26300,28
26340,28
26342,28
26352,28
26389,28
26441,28
26444,28
26447,28
26450,28
26452,28
26467,28
26480,28
26486,28
26502,28
26566,28
26569,28
26583,28
26615,28
26656,28
26666,28
26682,28
26718,28
26769,28
26789,28
26830,28
26843,28
26845,28
26866,28
26877,28
26881,28
26916,28
26920,28
26928,28
26939,28
27009,28
27010,28
27058,28
27076,28
27105,28
27150,28
27191,28
27201,28
27205,28
27232,28
27261,28
27270,28
27271,28
27281,28
27292,28
27306,28
27310,28
27331,28
27342,28
27349,28
27350,28
27352,28
27353,28
27379,28
27391,28
27396,28
27430,28
27442,28
27443,28
27462,28
27523,28
27543,28
27549,28
27573,28
27576,28
27581,28
27582,28
27590,28
27644,28
27716,28
27719,28
27757,28
27759,28
27786,28
27805,28
27847,28
27875,28
27884,28
27932,28
27936,28
27945,28
27953,28
27957,28
27969,28
27985,28
27989,28
27991,28
27994,28
28019,28
28039,28
28110,28
28218,28
28263,28
28270,28
28280,28
28282,28
28303,28
28323,28
28366,28
28415,28
28422,28
28450,28
28465,28
28489,28
28574,28
28640,28
28677,28
28697,28
28699,28
28704,28
28732,28
28735,28
28736,28
28737,28
28805,28
28820,28
28881,28
28893,28
28925,28
28963,28
28966,28
28975,28
29014,28
29015,28
29032,28
29039,28
29055,28
29076,28
29142,28
29173,28
29185,28
29231,28
